id,name,rawBodyPart,rawEquipment,rawTarget,rawMuscleMetadata,rawSecondaryMuscles,currentCategory,currentPrimaryMuscle,currentSecondaryMuscles,currentLoadMechanism,currentLoadMode,currentBodyweightFactor,currentPlateBaseKind,inferredMovementFamily,inferredComplexity,inferredMachineResistanceClass,highestSeverity,flags,v2TargetKind,v2TargetResolved,v2TargetRegion,v2SecondaryResolved
ex-0490,Incline close-grip push-up,upper arms,body weight,triceps,chest,chest; shoulders,bodyweight,triceps,core,bodyweight,added_weight,,none,bench_press,compound,none_expected,medium,COMPOUND_SINGLE_MUSCLE_METADATA; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,triceps_brachii,arms,chest; shoulders
ex-0491,Incline leg hip raise (leg straight),waist,body weight,abs,hip flexors,hip flexors,bodyweight,core,,bodyweight,added_weight,,none,core,isolation,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,hip_flexors
ex-0492,Incline push up depth jump,chest,body weight,pectorals,triceps,triceps; shoulders; core,bodyweight,chest,triceps; core,bodyweight,added_weight,,none,bench_press,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,pectoralis_major,chest,triceps_brachii; shoulders; core
ex-0493,Incline push-up,chest,body weight,pectorals,triceps,triceps; shoulders,bodyweight,chest,triceps; core,bodyweight,added_weight,,none,bench_press,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,pectoralis_major,chest,triceps_brachii; shoulders
ex-3785,Incline push-up (on box),chest,body weight,pectorals,triceps,triceps; shoulders,bodyweight,chest,triceps; core,bodyweight,added_weight,,none,bench_press,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,pectoralis_major,chest,triceps_brachii; shoulders
ex-0494,Incline reverse grip push-up,chest,body weight,pectorals,triceps,triceps; shoulders,bodyweight,chest,triceps; core,bodyweight,added_weight,,none,bench_press,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,pectoralis_major,chest,triceps_brachii; shoulders
ex-3011,Incline scapula push up,chest,body weight,serratus anterior,triceps,triceps; shoulders,bodyweight,chest,triceps; core,bodyweight,added_weight,,none,bench_press,compound,none_expected,high,UNMAPPED_TARGET; RAW_MG_DIFFERS_FROM_TARGET,anatomical,serratus_anterior,chest,triceps_brachii; shoulders
ex-0495,Incline twisting sit-up,waist,body weight,abs,obliques,obliques,bodyweight,core,,bodyweight,added_weight,,none,core,unknown,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,obliques
ex-1564,Intermediate hip flexor and quad stretch,upper legs,rope,quads,hamstrings,hamstrings; glutes,other,quadriceps,hamstrings; glutes,other,total,,none,other,unknown,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,anatomical,quadriceps,upper_legs,hamstrings; glutes
ex-0496,Inverse leg curl (bench support),upper legs,body weight,hamstrings,glutes,glutes; calves,bodyweight,hamstrings,glutes; calves,bodyweight,added_weight,,none,knee_flexion,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,hamstrings,upper_legs,glutes; lower_legs
ex-2400,Inverse leg curl (on pull-up cable machine),upper legs,body weight,hamstrings,glutes,glutes; calves,bodyweight,hamstrings,glutes; calves,bodyweight,added_weight,1,none,knee_flexion,isolation,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,hamstrings,upper_legs,glutes; lower_legs
ex-0499,Inverted row,back,body weight,upper back,biceps,biceps; forearms,bodyweight,back,biceps; forearms,bodyweight,added_weight,,none,row,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; forearms
ex-2300,Inverted row bent knees,back,body weight,upper back,biceps,biceps; forearms,bodyweight,back,biceps; forearms,bodyweight,added_weight,,none,row,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; forearms
ex-2298,Inverted row on bench,back,body weight,upper back,biceps,biceps; forearms,bodyweight,back,biceps; forearms,bodyweight,added_weight,,none,row,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; forearms
ex-0497,Inverted row v. 2,back,body weight,upper back,biceps,biceps; forearms,bodyweight,back,biceps; forearms,bodyweight,added_weight,,none,row,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; forearms
ex-0498,Inverted row with straps,back,body weight,upper back,biceps,biceps; forearms,bodyweight,back,biceps; forearms,bodyweight,added_weight,,none,row,compound,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; forearms
ex-1419,Iron cross stretch,upper legs,body weight,glutes,hamstrings,hamstrings; quadriceps,bodyweight,glutes,hamstrings; core,bodyweight,added_weight,,none,other,unknown,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,regional,glutes,glutes,hamstrings; quadriceps
ex-1297,Isometric chest squeeze,chest,body weight,pectorals,triceps,triceps; shoulders,bodyweight,chest,triceps; core,bodyweight,added_weight,,none,other,unknown,none_expected,none,RAW_MG_DIFFERS_FROM_TARGET,anatomical,pectoralis_major,chest,triceps_brachii; shoulders
ex-0500,Isometric wipers,chest,body weight,pectorals,shoulders,shoulders; triceps; core,bodyweight,chest,core; triceps,bodyweight,added_weight,,none,other,unknown,none_expected,medium,RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii; core
ex-0501,Jack burpee,cardio,body weight,cardiovascular system,quadriceps,quadriceps; hamstrings; calves; shoulders; triceps; core,bodyweight,core,hamstrings; calves; triceps,bodyweight,added_weight,,none,other,unknown,none_expected,high,UNMAPPED_TARGET; TARGET_FALLBACK_TO_CORE; CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,unknown,,,quadriceps; hamstrings; lower_legs; shoulders; triceps_brachii; core
ex-3224,Jack jump (male),cardio,body weight,cardiovascular system,quadriceps,quadriceps; calves,bodyweight,core,calves,bodyweight,added_weight,,none,other,unknown,none_expected,high,UNMAPPED_TARGET; TARGET_FALLBACK_TO_CORE; CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,unknown,,,quadriceps; lower_legs
ex-0507,Jackknife sit-up,waist,body weight,abs,hip flexors,hip flexors,bodyweight,core,,bodyweight,added_weight,,none,core,unknown,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,hip_flexors
ex-0508,Janda sit-up,waist,body weight,abs,hip flexors,hip flexors; lower back,bodyweight,core,,bodyweight,added_weight,,none,core,unknown,none_expected,medium,CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,hip_flexors; lower_back
ex-2612,Jump rope,cardio,rope,cardiovascular system,calves,calves; quadriceps; hamstrings; glutes,other,core,calves; hamstrings; glutes,other,total,,none,other,unknown,none_expected,high,UNMAPPED_EQUIPMENT; UNMAPPED_TARGET; TARGET_FALLBACK_TO_CORE; CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,unknown,,,lower_legs; quadriceps; hamstrings; glutes
ex-0514,Jump squat,upper legs,body weight,glutes,quadriceps,quadriceps; hamstrings; calves,bodyweight,glutes,core; hamstrings; calves,bodyweight,added_weight,,none,squat,compound,none_expected,medium,LOWER_BODY_COMPOUND_PRIMARY_GLUTES_ONLY; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,glutes,glutes,quadriceps; hamstrings; lower_legs
ex-0513,Jump squat v. 2,upper legs,body weight,glutes,quadriceps,quadriceps; hamstrings; calves,bodyweight,glutes,core; hamstrings; calves,bodyweight,added_weight,,none,squat,compound,none_expected,medium,LOWER_BODY_COMPOUND_PRIMARY_GLUTES_ONLY; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,glutes,glutes,quadriceps; hamstrings; lower_legs
ex-0517,Kettlebell advanced windmill,waist,kettlebell,abs,obliques,obliques; shoulders,other,core,,other,total,,none,core,unknown,none_expected,medium,UNMAPPED_EQUIPMENT; CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET,anatomical,rectus_abdominis,core,obliques; shoulders
ex-0518,Kettlebell alternating hang clean,lower arms,kettlebell,forearms,shoulders,shoulders; traps; core,other,forearms,core,other,total,,none,other,unknown,none_expected,medium,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,forearms,forearms,shoulders; trapezius; core
ex-0520,Kettlebell alternating press,shoulders,kettlebell,delts,triceps,triceps; core,other,shoulders,triceps; core,other,total,,none,other,unknown,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,shoulders,shoulders,triceps_brachii; core
ex-0519,Kettlebell alternating press on floor,chest,kettlebell,pectorals,shoulders,shoulders; triceps,other,chest,core; triceps,other,total,,none,bench_press,compound,none_expected,medium,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,pectoralis_major,chest,shoulders; triceps_brachii
ex-0521,Kettlebell alternating renegade row,back,kettlebell,upper back,core,core; shoulders,other,back,core,other,total,,none,row,compound,none_expected,medium,UNMAPPED_EQUIPMENT; COMPOUND_SINGLE_MUSCLE_METADATA; RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,core; shoulders
ex-0522,Kettlebell alternating row,back,kettlebell,upper back,biceps,biceps; forearms,other,back,biceps; forearms,other,total,,none,row,compound,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; forearms
ex-0523,Kettlebell arnold press,shoulders,kettlebell,delts,triceps,triceps; upper back,other,shoulders,triceps; back,other,total,,none,vertical_press,compound,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,shoulders,shoulders,triceps_brachii; back
ex-0524,Kettlebell bent press,waist,kettlebell,abs,shoulders,shoulders; triceps; obliques,other,core,triceps,other,total,,none,core,unknown,none_expected,medium,UNMAPPED_EQUIPMENT; CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,rectus_abdominis,core,shoulders; triceps_brachii; obliques
ex-0525,Kettlebell bottoms up clean from the hang position,upper arms,kettlebell,biceps,forearms,forearms; shoulders,other,biceps,forearms; core,other,total,,none,other,unknown,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,anatomical,biceps_brachii,arms,forearms; shoulders
ex-0526,Kettlebell double alternating hang clean,upper arms,kettlebell,biceps,forearms,forearms; shoulders,other,biceps,forearms; core,other,total,,none,other,unknown,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,anatomical,biceps_brachii,arms,forearms; shoulders
ex-0527,Kettlebell double jerk,shoulders,kettlebell,delts,triceps,triceps; core,other,shoulders,triceps; core,other,total,,none,other,unknown,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,shoulders,shoulders,triceps_brachii; core
ex-0528,Kettlebell double push press,shoulders,kettlebell,delts,triceps,triceps; core,other,shoulders,triceps; core,other,total,,none,vertical_press,compound,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,shoulders,shoulders,triceps_brachii; core
ex-0529,Kettlebell double snatch,shoulders,kettlebell,delts,trapezius,trapezius; forearms; core,other,shoulders,core; forearms,other,total,,none,other,unknown,none_expected,medium,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,shoulders,shoulders,trapezius; forearms; core
ex-0530,Kettlebell double windmill,waist,kettlebell,abs,shoulders,shoulders; hamstrings,other,core,hamstrings,other,total,,none,core,unknown,none_expected,medium,UNMAPPED_EQUIPMENT; CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,rectus_abdominis,core,shoulders; hamstrings
ex-0531,Kettlebell extended range one arm press on floor,chest,kettlebell,pectorals,triceps,triceps; shoulders,other,chest,triceps; core,other,total,,none,bench_press,compound,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,anatomical,pectoralis_major,chest,triceps_brachii; shoulders
ex-0532,Kettlebell figure 8,waist,kettlebell,abs,shoulders,shoulders; forearms,other,core,forearms,other,total,,none,core,unknown,none_expected,medium,UNMAPPED_EQUIPMENT; CANONICAL_MUSCLE_COLLAPSE; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,rectus_abdominis,core,shoulders; forearms
ex-0533,Kettlebell front squat,upper legs,kettlebell,glutes,quadriceps,quadriceps; hamstrings; calves,other,glutes,core; hamstrings; calves,other,total,,none,squat,compound,none_expected,medium,UNMAPPED_EQUIPMENT; LOWER_BODY_COMPOUND_PRIMARY_GLUTES_ONLY; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,glutes,glutes,quadriceps; hamstrings; lower_legs
ex-0534,Kettlebell goblet squat,upper legs,kettlebell,glutes,quadriceps,quadriceps; hamstrings; calves,other,glutes,core; hamstrings; calves,other,total,,none,squat,compound,none_expected,medium,UNMAPPED_EQUIPMENT; LOWER_BODY_COMPOUND_PRIMARY_GLUTES_ONLY; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,glutes,glutes,quadriceps; hamstrings; lower_legs
ex-0535,Kettlebell hang clean,upper legs,kettlebell,hamstrings,glutes,glutes; quadriceps; calves,other,hamstrings,glutes; core; calves,other,total,,none,other,unknown,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,anatomical,hamstrings,upper_legs,glutes; quadriceps; lower_legs
ex-0536,Kettlebell lunge pass through,upper legs,kettlebell,glutes,quadriceps,quadriceps; hamstrings; calves,other,glutes,core; hamstrings; calves,other,total,,none,lunge,compound,none_expected,medium,UNMAPPED_EQUIPMENT; LOWER_BODY_COMPOUND_PRIMARY_GLUTES_ONLY; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,glutes,glutes,quadriceps; hamstrings; lower_legs
ex-0537,Kettlebell one arm clean and jerk,shoulders,kettlebell,delts,triceps,triceps; core,other,shoulders,triceps; core,other,total,,none,other,unknown,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,shoulders,shoulders,triceps_brachii; core
ex-1298,Kettlebell one arm floor press,chest,kettlebell,pectorals,triceps,triceps; shoulders,other,chest,triceps; core,other,total,,none,bench_press,compound,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,anatomical,pectoralis_major,chest,triceps_brachii; shoulders
ex-0538,Kettlebell one arm jerk,shoulders,kettlebell,delts,triceps,triceps; core,other,shoulders,triceps; core,other,total,,none,other,unknown,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,shoulders,shoulders,triceps_brachii; core
ex-0539,Kettlebell one arm military press to the side,shoulders,kettlebell,delts,triceps,triceps; core,other,shoulders,triceps; core,other,total,,none,vertical_press,compound,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,shoulders,shoulders,triceps_brachii; core
ex-0540,Kettlebell one arm push press,shoulders,kettlebell,delts,triceps,triceps; core,other,shoulders,triceps; core,other,total,,none,vertical_press,compound,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,shoulders,shoulders,triceps_brachii; core
ex-0541,Kettlebell one arm row,back,kettlebell,upper back,biceps,biceps; forearms,other,back,biceps; forearms,other,total,,none,row,compound,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; forearms
ex-0542,Kettlebell one arm snatch,shoulders,kettlebell,delts,trapezius,trapezius; forearms; core,other,shoulders,core; forearms,other,total,,none,other,unknown,none_expected,medium,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,shoulders,shoulders,trapezius; forearms; core
ex-0543,Kettlebell pirate supper legs,shoulders,kettlebell,delts,triceps,triceps; forearms,other,shoulders,triceps; forearms,other,total,,none,other,unknown,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,shoulders,shoulders,triceps_brachii; forearms
ex-0544,Kettlebell pistol squat,upper legs,kettlebell,glutes,quadriceps,quadriceps; hamstrings; calves,other,glutes,core; hamstrings; calves,other,total,,none,squat,compound,none_expected,medium,UNMAPPED_EQUIPMENT; LOWER_BODY_COMPOUND_PRIMARY_GLUTES_ONLY; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,glutes,glutes,quadriceps; hamstrings; lower_legs
ex-0545,Kettlebell plyo push-up,chest,kettlebell,pectorals,triceps,triceps; shoulders; core,other,chest,triceps; core,other,total,,none,bench_press,compound,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,anatomical,pectoralis_major,chest,triceps_brachii; shoulders; core
ex-0546,Kettlebell seated press,shoulders,kettlebell,delts,triceps,triceps; core,other,shoulders,triceps; core,other,total,,none,other,unknown,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,shoulders,shoulders,triceps_brachii; core
ex-1438,Kettlebell seated two arm military press,shoulders,kettlebell,delts,triceps,triceps; upper back,other,shoulders,triceps; back,other,total,,none,vertical_press,compound,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,shoulders,shoulders,triceps_brachii; back
ex-0547,Kettlebell seesaw press,shoulders,kettlebell,delts,triceps,triceps; core,other,shoulders,triceps; core,other,total,,none,other,unknown,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,shoulders,shoulders,triceps_brachii; core
ex-0548,Kettlebell sumo high pull,back,kettlebell,traps,shoulders,shoulders; glutes; hamstrings,other,back,core; glutes; hamstrings,other,total,,none,other,unknown,none_expected,high,UNMAPPED_EQUIPMENT; UNMAPPED_TARGET; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,anatomical,trapezius,back,shoulders; glutes; hamstrings
ex-0549,Kettlebell swing,upper legs,kettlebell,glutes,hamstrings,hamstrings; core,other,glutes,hamstrings; core,other,total,,none,other,unknown,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,glutes,glutes,hamstrings; core
ex-0550,Kettlebell thruster,shoulders,kettlebell,delts,quadriceps,quadriceps; glutes; core,other,shoulders,core; glutes,other,total,,none,other,unknown,none_expected,medium,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,shoulders,shoulders,quadriceps; glutes; core
ex-0551,Kettlebell turkish get up (squat style),upper legs,kettlebell,glutes,quadriceps,quadriceps; hamstrings; core,other,glutes,core; hamstrings,other,total,,none,squat,compound,none_expected,medium,UNMAPPED_EQUIPMENT; LOWER_BODY_COMPOUND_PRIMARY_GLUTES_ONLY; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,glutes,glutes,quadriceps; hamstrings; core
ex-0552,Kettlebell two arm clean,shoulders,kettlebell,delts,traps,traps; forearms,other,shoulders,core; forearms,other,total,,none,other,unknown,none_expected,medium,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET; RAW_MG_NOT_REPRESENTED_IN_CANONICAL_MUSCLES,regional,shoulders,shoulders,trapezius; forearms
ex-0553,Kettlebell two arm military press,shoulders,kettlebell,delts,triceps,triceps; upper back,other,shoulders,triceps; back,other,total,,none,vertical_press,compound,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,shoulders,shoulders,triceps_brachii; back
ex-1345,Kettlebell two arm row,back,kettlebell,upper back,biceps,biceps; forearms,other,back,biceps; forearms,other,total,,none,row,compound,none_expected,low,UNMAPPED_EQUIPMENT; RAW_MG_DIFFERS_FROM_TARGET,regional,back,back,biceps_brachii; forearms
